연령,직업군,결혼여부,학력,신용카드소지여부,주택대출여부,개인대출여부,contact,통화시간,연락시도횟수,p_days,과거통화횟수,계약여부,연락일자,카드종류
42,회사원,결혼,석박사,미확인,대출있음,없음,휴대폰,81,1,,0,no,2018-08-11,217
31,기술자,결혼,석박사,없음,대출있음,없음,휴대폰,373,1,,0,no,2018-08-11,218
42,회사원,결혼,석박사,미확인,없음,대출있음,휴대폰,36,1,,0,no,2018-08-11,219
42,회사원,결혼,석박사,미확인,대출있음,대출있음,휴대폰,157,1,,0,no,2018-08-11,220
42,회사원,결혼,석박사,미확인,대출있음,없음,휴대폰,133,1,,0,no,2018-08-11,221
30,미확인,이혼,대졸학사,없음,없음,대출있음,휴대폰,106,1,,0,no,2018-08-12,222
31,기술자,결혼,석박사,없음,대출있음,없음,휴대폰,707,1,,0,yes,2018-08-12,223
31,회사원,미혼,전문학교,없음,대출있음,없음,휴대폰,144,2,,0,no,2018-08-12,224
31,기술자,미혼,석박사,없음,대출있음,없음,휴대폰,360,3,,0,no,2018-08-12,225
35,기술자,미혼,석박사,없음,대출있음,대출있음,휴대폰,55,1,,0,no,2018-08-12,226
23,기업가,결혼,대졸학사,없음,대출있음,없음,휴대폰,87,1,,0,no,2018-08-12,227
41,회사원,결혼,대졸학사,없음,대출있음,없음,휴대폰,266,1,,0,no,2018-08-12,87
45,서비스종사자,결혼,전문학교,미확인,대출있음,없음,휴대폰,149,1,,0,no,2018-08-13,88
31,회사원,결혼,대졸학사,없음,없음,없음,휴대폰,366,1,,0,no,2018-08-13,89
31,기술자,결혼,석박사,없음,없음,없음,휴대폰,87,1,,0,no,2018-08-13,90
35,회사원,결혼,대졸학사,없음,없음,대출있음,휴대폰,96,1,,0,no,2018-08-13,91
32,회사원,미혼,대졸학사,없음,대출있음,없음,휴대폰,85,1,,0,no,2018-08-13,92
55,자영업자,결혼,중졸,미확인,미확인,미확인,휴대폰,169,5,,0,no,2018-08-13,93
54,서비스종사자,결혼,전문학교,없음,대출있음,없음,휴대폰,250,1,,0,no,2018-08-14,94
32,회사원,미혼,대졸학사,없음,없음,없음,휴대폰,109,1,,0,no,2018-08-14,95
32,회사원,미혼,대졸학사,없음,대출있음,없음,휴대폰,206,1,,0,no,2018-08-14,96
31,기술자,결혼,석박사,없음,없음,없음,휴대폰,184,1,,0,no,2018-08-14,97
45,회사원,결혼,전문학교,없음,대출있음,없음,휴대폰,41,1,,0,no,2018-08-14,98
54,기술자,결혼,대졸학사,없음,대출있음,없음,휴대폰,252,2,,0,no,2018-08-14,99
32,기술자,결혼,석박사,없음,대출있음,없음,휴대폰,154,1,,0,no,2018-08-14,100
31,회사원,미혼,대졸학사,미확인,없음,대출있음,휴대폰,103,1,,0,no,2018-08-14,101
34,회사원,결혼,대졸학사,없음,대출있음,없음,휴대폰,137,1,,0,no,2018-08-14,102
35,기술자,미혼,석박사,없음,대출있음,없음,휴대폰,238,2,,0,no,2018-08-15,103
34,회사원,결혼,대졸학사,없음,없음,없음,휴대폰,55,1,,0,no,2018-08-15,104
36,기술자,결혼,석박사,미확인,대출있음,없음,휴대폰,125,1,,0,no,2018-08-15,105
34,회사원,미혼,대졸학사,없음,대출있음,없음,휴대폰,98,1,,0,no,2018-08-15,106
47,주부,결혼,전문학교,미확인,대출있음,없음,휴대폰,107,1,,0,no,2018-08-15,107
42,회사원,결혼,대졸학사,없음,대출있음,없음,휴대폰,71,1,,0,no,2018-08-15,108
49,기술자,결혼,석박사,미확인,대출있음,없음,휴대폰,151,3,,0,no,2018-08-15,109
54,산업노동자,결혼,중졸,미확인,없음,대출있음,휴대폰,169,3,,0,no,2018-08-15,110
45,자영업자,결혼,고졸,미확인,대출있음,없음,휴대폰,167,1,,0,no,2018-08-15,111
56,산업노동자,결혼,중졸,없음,미확인,미확인,휴대폰,114,2,,0,no,2018-08-15,112
50,기술자,결혼,전문학교,없음,대출있음,없음,휴대폰,50,3,,0,no,2018-08-16,113
31,회사원,미혼,대졸학사,없음,없음,없음,휴대폰,47,1,,0,no,2018-08-16,114
41,주부,결혼,중졸,미확인,대출있음,없음,휴대폰,92,1,,0,no,2018-08-16,115
41,주부,결혼,중졸,미확인,대출있음,없음,휴대폰,228,1,,0,no,2018-08-17,116
41,주부,결혼,중졸,미확인,대출있음,없음,유선전화,293,1,,0,no,2018-08-17,117
38,기술자,결혼,석박사,없음,대출있음,없음,휴대폰,98,1,,0,no,2018-08-17,118
49,산업노동자,결혼,중졸,미확인,대출있음,없음,휴대폰,205,1,,0,no,2018-08-17,119
41,주부,결혼,중졸,미확인,없음,없음,휴대폰,107,1,,0,no,2018-08-17,120
34,회사원,미혼,대졸학사,없음,없음,없음,휴대폰,260,6,,0,no,2018-08-17,121
59,산업노동자,결혼,고졸,미확인,대출있음,없음,휴대폰,152,2,,0,no,2018-08-17,122
47,회사원,이혼,대졸학사,미확인,없음,없음,휴대폰,200,2,,0,no,2018-08-17,123
49,기술자,이혼,전문학교,없음,대출있음,없음,휴대폰,127,3,,0,no,2018-08-17,124
34,기술자,결혼,대졸학사,미확인,대출있음,없음,휴대폰,10,1,,0,no,2018-08-18,125
33,회사원,미혼,대졸학사,없음,대출있음,없음,휴대폰,273,3,,0,no,2018-08-18,126
34,기술자,결혼,대졸학사,미확인,없음,대출있음,휴대폰,101,1,,0,no,2018-08-18,127
31,회사원,결혼,대졸학사,없음,대출있음,대출있음,휴대폰,465,1,,0,no,2018-08-18,128
30,자영업자,결혼,대졸학사,없음,대출있음,대출있음,휴대폰,145,1,,0,no,2018-08-18,129
36,자영업자,결혼,고졸,미확인,대출있음,대출있음,휴대폰,593,2,,0,yes,2018-08-18,130
50,자영업자,결혼,고졸,없음,대출있음,없음,휴대폰,93,1,,0,no,2018-08-18,131
40,자영업자,결혼,대졸학사,없음,대출있음,없음,휴대폰,141,1,,0,no,2018-08-18,132
40,자영업자,결혼,대졸학사,없음,대출있음,없음,휴대폰,155,1,,0,no,2018-08-18,133
33,회사원,미혼,대졸학사,없음,대출있음,없음,휴대폰,370,2,,0,no,2018-08-18,134
30,회사원,미혼,대졸학사,없음,대출있음,없음,휴대폰,111,1,,0,no,2018-08-18,135
32,회사원,미혼,대졸학사,없음,대출있음,없음,휴대폰,159,1,,0,no,2018-08-18,136
36,회사원,미혼,대졸학사,없음,대출있음,없음,휴대폰,1217,2,,0,no,2018-08-19,137
34,기술자,미혼,대졸학사,없음,대출있음,없음,유선전화,313,1,,0,no,2018-08-19,138
35,기술자,결혼,석박사,없음,없음,없음,휴대폰,38,1,,0,no,2018-08-19,139
42,기술자,미혼,대졸학사,없음,대출있음,없음,휴대폰,213,1,,0,no,2018-08-20,140
51,산업노동자,결혼,중졸,미확인,대출있음,대출있음,휴대폰,297,2,,0,no,2018-08-20,141
54,산업노동자,결혼,대졸학사,미확인,대출있음,없음,휴대폰,128,2,,0,no,2018-08-20,142
34,기술자,미혼,대졸학사,없음,대출있음,없음,휴대폰,812,1,,0,yes,2018-08-20,143
32,회사원,미혼,대졸학사,없음,없음,없음,휴대폰,356,1,,0,no,2018-08-21,144
32,회사원,미혼,대졸학사,없음,대출있음,없음,휴대폰,605,1,,0,no,2018-08-21,145
58,기술자,이혼,대졸학사,미확인,대출있음,없음,휴대폰,86,2,,0,no,2018-08-21,146
42,기술자,미혼,대졸학사,없음,대출있음,없음,휴대폰,935,1,,0,no,2018-08-21,147
34,기술자,결혼,전문학교,없음,대출있음,없음,휴대폰,143,1,,0,no,2018-08-21,148
57,은퇴,결혼,중졸,없음,대출있음,없음,휴대폰,92,1,,0,no,2018-08-21,149
34,기술자,결혼,대졸학사,미확인,대출있음,없음,휴대폰,414,2,,0,no,2018-08-21,150
31,기술자,결혼,대졸학사,없음,대출있음,없음,휴대폰,95,1,,0,no,2018-08-21,151
41,기술자,미혼,대졸학사,없음,대출있음,없음,휴대폰,127,1,,0,no,2018-08-21,152
29,회사원,미혼,전문학교,없음,없음,없음,휴대폰,103,1,,0,no,2018-08-22,153
31,회사원,미혼,대졸학사,미확인,없음,없음,휴대폰,69,3,,0,no,2018-08-22,154
29,회사원,미혼,전문학교,없음,없음,없음,휴대폰,90,2,,0,no,2018-08-22,155
54,자영업자,결혼,대졸학사,미확인,대출있음,없음,휴대폰,148,13,,0,no,2018-08-23,156
52,서비스종사자,결혼,고졸,미확인,대출있음,대출있음,휴대폰,110,5,,0,no,2018-08-24,157
31,기술자,결혼,대졸학사,없음,대출있음,없음,휴대폰,515,1,,0,no,2018-08-24,158
31,기술자,결혼,대졸학사,없음,대출있음,없음,휴대폰,214,1,,0,no,2018-08-24,159
32,회사원,미혼,대졸학사,없음,대출있음,없음,휴대폰,457,1,,0,no,2018-08-24,160
39,회사원,미혼,대졸학사,없음,없음,없음,휴대폰,421,1,,0,no,2018-08-24,161
48,산업노동자,결혼,중졸,미확인,대출있음,없음,휴대폰,240,1,,0,no,2018-08-24,162
29,회사원,미혼,대졸학사,미확인,없음,없음,휴대폰,112,1,,0,no,2018-08-25,163
40,회사원,결혼,대졸학사,없음,대출있음,없음,휴대폰,374,2,,0,no,2018-08-25,164
41,기술자,결혼,대졸학사,미확인,대출있음,없음,휴대폰,423,2,,0,no,2018-08-25,165
49,산업노동자,결혼,중졸,미확인,없음,없음,휴대폰,503,1,,0,no,2018-08-25,166
29,회사원,미혼,대졸학사,미확인,대출있음,없음,휴대폰,158,1,,0,no,2018-08-25,167
31,회사원,결혼,대졸학사,없음,대출있음,없음,휴대폰,95,1,,0,no,2018-08-25,168
31,회사원,결혼,대졸학사,없음,대출있음,없음,휴대폰,67,1,,0,no,2018-08-25,169
47,회사원,결혼,대졸학사,없음,없음,없음,휴대폰,93,1,,0,no,2018-08-25,170
31,회사원,미혼,대졸학사,없음,없음,없음,휴대폰,230,1,,0,no,2018-08-25,171
31,회사원,결혼,대졸학사,없음,대출있음,없음,휴대폰,113,1,,0,no,2018-08-25,172
49,회사원,미혼,전문학교,없음,없음,없음,휴대폰,103,1,,0,no,2018-08-25,173
36,기술자,이혼,석박사,없음,대출있음,없음,휴대폰,106,3,,0,no,2018-08-25,174
34,공무원,결혼,대졸학사,없음,대출있음,없음,휴대폰,294,6,,0,no,2018-08-25,175
30,회사원,결혼,대졸학사,없음,없음,없음,휴대폰,165,1,,0,no,2018-08-25,176
32,회사원,미혼,대졸학사,없음,없음,없음,휴대폰,59,2,,0,no,2018-08-25,177
35,기업가,결혼,대졸학사,없음,대출있음,없음,휴대폰,51,3,,0,no,2018-08-26,178
31,기술자,결혼,대졸학사,없음,없음,없음,휴대폰,56,2,,0,no,2018-08-26,179
31,회사원,미혼,대졸학사,없음,대출있음,없음,휴대폰,108,1,,0,no,2018-08-26,180
50,기술자,미혼,대졸학사,없음,대출있음,없음,휴대폰,89,1,,0,no,2018-08-26,181
50,기술자,미혼,대졸학사,없음,대출있음,없음,휴대폰,174,1,,0,no,2018-08-26,182
36,공무원,결혼,대졸학사,없음,없음,없음,휴대폰,112,1,,0,no,2018-08-26,183
41,회사원,이혼,대졸학사,미확인,없음,없음,휴대폰,146,1,,0,no,2018-08-26,184
36,자영업자,결혼,고졸,미확인,없음,없음,휴대폰,406,1,,0,no,2018-08-26,185
34,회사원,미혼,대졸학사,없음,대출있음,없음,휴대폰,518,1,,0,yes,2018-08-26,186
30,회사원,미혼,대졸학사,미확인,없음,없음,휴대폰,272,1,,0,no,2018-08-27,187
47,회사원,결혼,전문학교,없음,없음,없음,휴대폰,168,1,,0,no,2018-08-27,188
44,산업노동자,결혼,검정고시,미확인,없음,없음,휴대폰,314,1,,0,no,2018-08-27,189
49,회사원,결혼,대졸학사,없음,대출있음,없음,휴대폰,260,1,,0,no,2018-08-27,190
29,기술자,미혼,석박사,없음,대출있음,없음,유선전화,85,2,,0,no,2018-08-27,191
46,회사원,결혼,대졸학사,없음,없음,없음,휴대폰,87,5,,0,no,2018-08-27,192
45,산업노동자,결혼,검정고시,미확인,대출있음,없음,휴대폰,90,3,,0,no,2018-08-28,193
45,회사원,미혼,대졸학사,없음,없음,없음,휴대폰,505,1,,0,yes,2018-08-28,194
31,기술자,결혼,석박사,없음,대출있음,없음,휴대폰,104,3,,0,no,2018-08-28,195
41,기술자,결혼,대졸학사,없음,대출있음,없음,휴대폰,511,2,,0,no,2018-08-28,196
45,서비스종사자,결혼,전문학교,미확인,대출있음,대출있음,유선전화,187,2,,0,no,2018-08-28,197
31,기술자,결혼,대졸학사,없음,대출있음,없음,휴대폰,197,2,,0,no,2018-08-28,198
39,회사원,이혼,대졸학사,없음,없음,없음,휴대폰,78,1,,0,no,2018-08-28,199
32,기술자,미혼,대졸학사,없음,대출있음,없음,휴대폰,118,2,,0,no,2018-08-29,200
40,회사원,결혼,대졸학사,미확인,대출있음,없음,휴대폰,343,1,,0,no,2018-08-29,201
34,기술자,결혼,전문학교,없음,대출있음,없음,휴대폰,221,3,,0,no,2018-08-29,202
30,회사원,이혼,대졸학사,없음,대출있음,없음,휴대폰,280,2,,0,no,2018-08-29,203
59,은퇴,결혼,중졸,없음,대출있음,대출있음,휴대폰,265,1,,0,no,2018-08-30,204
39,회사원,이혼,대졸학사,없음,대출있음,대출있음,휴대폰,158,1,,0,no,2018-08-30,205
46,기술자,결혼,전문학교,미확인,없음,없음,휴대폰,206,1,,0,no,2018-08-30,206
32,기술자,미혼,대졸학사,없음,대출있음,없음,휴대폰,133,2,,0,no,2018-08-30,207
30,기술자,결혼,석박사,미확인,대출있음,없음,휴대폰,159,1,,0,no,2018-08-30,208
33,기술자,결혼,석박사,없음,없음,대출있음,휴대폰,924,2,,0,no,2018-08-30,209
44,산업노동자,결혼,검정고시,미확인,없음,없음,휴대폰,145,1,,0,no,2018-08-30,210
34,기술자,결혼,전문학교,없음,대출있음,없음,휴대폰,85,3,,0,no,2018-08-30,211
58,기술자,결혼,전문학교,없음,대출있음,대출있음,유선전화,64,1,,0,no,2018-08-30,212
34,기술자,미혼,대졸학사,없음,없음,없음,유선전화,214,2,,0,no,2018-08-30,213
54,서비스종사자,결혼,전문학교,없음,대출있음,없음,휴대폰,834,9,,0,yes,2018-08-30,214
47,회사원,결혼,전문학교,없음,대출있음,대출있음,휴대폰,3322,1,,0,no,2018-08-30,215
30,회사원,결혼,전문학교,미확인,없음,대출있음,휴대폰,153,1,,0,no,2018-08-31,216
31,주부,결혼,검정고시,없음,없음,없음,휴대폰,136,1,,0,no,2018-08-31,217
56,산업노동자,결혼,중졸,없음,대출있음,없음,휴대폰,366,1,,0,no,2018-08-31,218
58,기술자,결혼,전문학교,없음,대출있음,없음,휴대폰,260,1,,0,no,2018-08-31,219
30,기술자,결혼,석박사,없음,없음,없음,휴대폰,107,4,,0,no,2018-08-31,220
36,자영업자,결혼,고졸,미확인,없음,없음,휴대폰,1184,2,,0,yes,2018-08-31,221
31,주부,결혼,대졸학사,없음,대출있음,대출있음,휴대폰,208,4,,0,no,2018-08-31,222
31,주부,결혼,검정고시,없음,대출있음,대출있음,유선전화,698,1,,0,yes,2018-08-31,223
49,기술자,결혼,석박사,없음,대출있음,대출있음,휴대폰,11,14,,0,no,2018-08-31,224
57,기술자,미혼,대졸학사,미확인,대출있음,대출있음,휴대폰,433,3,,0,no,2018-08-31,225
53,산업노동자,결혼,검정고시,미확인,미확인,미확인,휴대폰,134,3,,0,no,2018-08-31,226
39,공무원,결혼,대졸학사,없음,대출있음,없음,휴대폰,80,3,,0,no,2018-08-31,227
59,기술자,미혼,대졸학사,미확인,대출있음,없음,휴대폰,95,1,,0,no,2018-08-31,87
53,회사원,결혼,전문학교,미확인,없음,없음,휴대폰,201,1,,0,no,2018-09-01,88
30,회사원,결혼,전문학교,미확인,대출있음,대출있음,휴대폰,1151,1,,0,yes,2018-09-01,89
33,기술자,결혼,석박사,없음,없음,대출있음,휴대폰,189,2,,0,no,2018-09-01,90
33,기술자,결혼,석박사,없음,대출있음,대출있음,휴대폰,168,2,,0,no,2018-09-01,91
47,회사원,결혼,대졸학사,없음,대출있음,없음,휴대폰,61,2,,0,no,2018-09-01,92
32,기술자,미혼,대졸학사,없음,대출있음,없음,휴대폰,388,4,,0,no,2018-09-01,93
34,기술자,결혼,대졸학사,없음,없음,없음,유선전화,122,1,,0,no,2018-09-01,94
35,공무원,결혼,전문학교,없음,대출있음,없음,휴대폰,448,3,,0,no,2018-09-01,95
58,회사원,결혼,대졸학사,없음,대출있음,없음,유선전화,60,1,,0,no,2018-09-01,96
47,회사원,결혼,대졸학사,없음,없음,없음,휴대폰,167,4,,0,no,2018-09-01,97
49,산업노동자,결혼,중졸,없음,대출있음,없음,유선전화,92,1,,0,no,2018-09-01,98
50,기술자,미혼,대졸학사,없음,대출있음,없음,휴대폰,350,2,,0,no,2018-09-01,99
31,기술자,미혼,석박사,없음,없음,없음,휴대폰,449,1,,0,no,2018-09-01,100
49,산업노동자,결혼,중졸,없음,대출있음,없음,유선전화,158,1,,0,no,2018-09-02,101
55,기술자,이혼,석박사,없음,없음,대출있음,휴대폰,388,1,,0,no,2018-09-02,102
44,기술자,이혼,석박사,미확인,대출있음,없음,휴대폰,145,1,,0,no,2018-09-02,103
48,기술자,결혼,석박사,미확인,없음,없음,휴대폰,112,8,,0,no,2018-09-03,104
32,회사원,미혼,대졸학사,없음,대출있음,없음,휴대폰,217,2,,0,no,2018-09-04,105
32,회사원,미혼,대졸학사,없음,대출있음,대출있음,휴대폰,153,3,,0,no,2018-09-04,106
31,회사원,미혼,대졸학사,없음,대출있음,대출있음,휴대폰,337,1,,0,no,2018-09-04,107
30,기술자,미혼,석박사,없음,대출있음,대출있음,휴대폰,94,3,,0,no,2018-09-04,108
45,산업노동자,결혼,검정고시,없음,대출있음,대출있음,휴대폰,425,2,,0,no,2018-09-04,109
49,기술자,이혼,석박사,미확인,없음,없음,휴대폰,377,2,,0,no,2018-09-04,110
42,자영업자,결혼,중졸,미확인,대출있음,없음,휴대폰,52,2,,0,no,2018-09-04,111
31,기술자,결혼,대졸학사,없음,대출있음,없음,휴대폰,168,4,,0,no,2018-09-04,112
47,회사원,결혼,대졸학사,없음,미확인,미확인,휴대폰,1231,2,,0,yes,2018-09-04,113
35,기술자,미혼,석박사,없음,대출있음,대출있음,휴대폰,41,1,,0,no,2018-09-04,114
35,기술자,미혼,석박사,없음,대출있음,대출있음,휴대폰,347,1,,0,no,2018-09-05,115
41,공무원,결혼,대졸학사,없음,대출있음,없음,휴대폰,789,1,,0,no,2018-09-05,116
35,기술자,미혼,석박사,없음,대출있음,없음,휴대폰,636,1,,0,no,2018-09-05,117
35,기술자,결혼,석박사,없음,대출있음,대출있음,유선전화,34,3,,0,no,2018-09-06,118
47,기술자,결혼,대졸학사,없음,대출있음,없음,휴대폰,65,2,,0,no,2018-09-06,119
31,기술자,결혼,석박사,미확인,미확인,미확인,유선전화,128,3,,0,no,2018-09-06,120
35,자영업자,결혼,대졸학사,없음,대출있음,없음,휴대폰,884,2,,0,yes,2018-09-06,121
46,회사원,결혼,대졸학사,없음,대출있음,대출있음,휴대폰,63,1,,0,no,2018-09-06,122
51,산업노동자,결혼,고졸,미확인,없음,없음,휴대폰,187,2,,0,no,2018-09-06,123
31,기술자,미혼,전문학교,없음,대출있음,없음,휴대폰,170,3,,0,no,2018-09-06,124
51,산업노동자,결혼,고졸,미확인,대출있음,대출있음,휴대폰,129,1,,0,no,2018-09-06,125
33,회사원,미혼,대졸학사,없음,없음,없음,휴대폰,277,2,,0,no,2018-09-06,126
