age,group_job,is_married,edu,is_holder,is_mortgage,is_personal_loan,contact,call_duration,no_call_trial,p_days,no_call_past,is_contract,call_date,card_type
30,기술자,이혼,대졸학사,미확인,대출있음,없음,휴대폰,67,2,,0,no,2018-09-29,141
40,서비스종사자,결혼,미확인,미확인,대출있음,없음,휴대폰,111,2,,0,no,2018-09-29,142
50,주부,결혼,중졸,미확인,없음,없음,휴대폰,498,2,,0,no,2018-09-29,143
30,공무원,결혼,대졸학사,없음,대출있음,대출있음,휴대폰,203,2,,0,no,2018-09-30,144
30,회사원,미혼,대졸학사,없음,대출있음,없음,휴대폰,96,7,,0,no,2018-09-30,145
30,회사원,이혼,대졸학사,없음,대출있음,없음,휴대폰,111,4,,0,no,2018-09-30,146
40,기술자,결혼,석박사,없음,대출있음,대출있음,휴대폰,245,7,,0,no,2018-09-30,147
50,주부,결혼,중졸,미확인,없음,없음,휴대폰,585,2,,0,no,2018-09-30,148
30,회사원,결혼,대졸학사,없음,대출있음,없음,휴대폰,140,7,,0,no,2018-09-30,149
40,회사원,이혼,대졸학사,없음,대출있음,없음,휴대폰,240,2,,0,no,2018-10-01,150
40,회사원,결혼,대졸학사,미확인,대출있음,없음,휴대폰,235,2,,0,no,2018-10-01,151
30,회사원,결혼,대졸학사,없음,대출있음,없음,휴대폰,98,4,,0,no,2018-10-01,152
30,기술자,미혼,석박사,미확인,대출있음,없음,휴대폰,129,2,,0,no,2018-10-02,153
30,회사원,결혼,대졸학사,없음,대출있음,없음,휴대폰,315,2,,0,no,2018-10-02,154
30,회사원,결혼,대졸학사,없음,대출있음,없음,휴대폰,147,5,,0,no,2018-10-02,155
40,기술자,결혼,대졸학사,없음,대출있음,없음,휴대폰,134,4,,0,no,2018-10-02,156
40,기술자,결혼,석박사,없음,대출있음,없음,휴대폰,95,4,,0,no,2018-10-02,157
40,산업노동자,결혼,미확인,없음,없음,없음,유선전화,63,1,,0,no,2018-10-02,158
30,회사원,결혼,대졸학사,없음,없음,없음,휴대폰,431,4,,0,no,2018-10-02,159
20,기술자,미혼,전문학교,없음,대출있음,없음,휴대폰,29,2,,0,no,2018-10-02,160
50,주부,결혼,중졸,미확인,대출있음,없음,휴대폰,197,2,,0,no,2018-10-02,161
40,자영업자,결혼,대졸학사,없음,대출있음,대출있음,휴대폰,93,1,,0,no,2018-10-03,162
40,기술자,결혼,전문학교,없음,없음,없음,휴대폰,697,2,,0,yes,2018-10-03,163
30,기술자,결혼,석박사,없음,없음,없음,휴대폰,168,1,,0,no,2018-10-03,164
30,회사원,이혼,대졸학사,미확인,대출있음,없음,휴대폰,280,1,,0,no,2018-10-03,165
30,기술자,결혼,석박사,없음,없음,없음,휴대폰,80,1,,0,no,2018-10-03,166
30,기술자,결혼,석박사,없음,대출있음,없음,유선전화,209,1,,0,no,2018-10-03,167
30,회사원,미혼,대졸학사,없음,대출있음,대출있음,휴대폰,201,1,,0,no,2018-10-03,168
30,공무원,결혼,대졸학사,없음,없음,없음,휴대폰,119,4,,0,no,2018-10-03,169
30,회사원,미혼,대졸학사,없음,없음,없음,휴대폰,306,1,,0,no,2018-10-03,170
50,서비스종사자,결혼,검정고시,미확인,없음,없음,유선전화,161,1,,0,no,2018-10-03,171
20,회사원,결혼,전문학교,없음,대출있음,대출있음,휴대폰,36,3,,0,no,2018-10-03,172
30,회사원,결혼,대졸학사,미확인,없음,없음,유선전화,29,1,,0,no,2018-10-03,173
40,기술자,결혼,석박사,없음,없음,없음,유선전화,79,1,,0,no,2018-10-04,174
30,기술자,결혼,석박사,없음,없음,없음,휴대폰,192,1,,0,no,2018-10-04,175
30,회사원,결혼,대졸학사,없음,없음,없음,유선전화,199,1,,0,no,2018-10-04,176
30,기술자,미혼,대졸학사,없음,대출있음,없음,휴대폰,144,1,,0,no,2018-10-04,177
30,회사원,결혼,대졸학사,없음,대출있음,없음,휴대폰,702,1,,0,no,2018-10-04,178
30,미취업자,이혼,석박사,없음,대출있음,없음,유선전화,331,1,,0,no,2018-10-05,179
30,주부,미혼,석박사,없음,대출있음,대출있음,휴대폰,111,1,,0,no,2018-10-05,180
40,회사원,결혼,대졸학사,없음,없음,대출있음,휴대폰,471,1,,0,no,2018-10-05,181
30,회사원,결혼,대졸학사,미확인,대출있음,없음,휴대폰,142,2,,0,no,2018-10-05,182
30,회사원,이혼,대졸학사,미확인,대출있음,없음,휴대폰,58,2,,0,no,2018-10-05,183
50,산업노동자,결혼,고졸,없음,대출있음,대출있음,휴대폰,68,3,,0,no,2018-10-05,184
40,산업노동자,결혼,중졸,없음,대출있음,없음,휴대폰,79,1,,0,no,2018-10-05,185
30,기술자,이혼,대졸학사,미확인,없음,없음,휴대폰,102,5,,0,no,2018-10-05,186
30,회사원,결혼,대졸학사,없음,대출있음,대출있음,휴대폰,87,3,,0,no,2018-10-05,187
30,공무원,결혼,대졸학사,없음,대출있음,대출있음,휴대폰,128,1,,0,no,2018-10-05,188
30,자영업자,결혼,전문학교,미확인,대출있음,없음,휴대폰,114,1,,0,no,2018-10-06,189
40,기술자,결혼,석박사,없음,없음,없음,휴대폰,170,3,,0,no,2018-10-06,190
30,자영업자,결혼,전문학교,미확인,대출있음,없음,휴대폰,101,1,,0,no,2018-10-06,191
30,기술자,미혼,석박사,없음,대출있음,없음,휴대폰,263,2,,0,no,2018-10-06,192
40,기술자,결혼,석박사,없음,대출있음,대출있음,휴대폰,80,3,,0,no,2018-10-06,193
30,회사원,미혼,전문학교,없음,없음,없음,휴대폰,52,2,,0,no,2018-10-06,194
30,기술자,결혼,석박사,없음,대출있음,없음,휴대폰,254,4,,0,no,2018-10-06,195
50,기술자,결혼,석박사,미확인,대출있음,없음,휴대폰,571,1,,0,no,2018-10-06,196
40,자영업자,결혼,대졸학사,없음,없음,없음,휴대폰,173,2,,0,no,2018-10-06,197
30,회사원,결혼,대졸학사,없음,대출있음,없음,휴대폰,150,1,,0,no,2018-10-06,198
30,회사원,결혼,석박사,미확인,대출있음,대출있음,휴대폰,70,1,,0,no,2018-10-06,199
50,회사원,결혼,대졸학사,미확인,대출있음,없음,휴대폰,204,5,,0,no,2018-10-06,200
30,회사원,결혼,대졸학사,없음,대출있음,없음,휴대폰,130,1,,0,no,2018-10-06,201
30,기술자,미혼,석박사,없음,대출있음,없음,휴대폰,191,1,,0,no,2018-10-06,202
40,기술자,결혼,대졸학사,미확인,대출있음,없음,휴대폰,147,1,,0,no,2018-10-07,203
30,회사원,결혼,대졸학사,없음,없음,없음,휴대폰,65,4,,0,no,2018-10-07,204
40,산업노동자,결혼,중졸,없음,대출있음,없음,휴대폰,781,1,,0,no,2018-10-07,205
30,기술자,미혼,석박사,미확인,대출있음,대출있음,휴대폰,74,2,,0,no,2018-10-07,206
40,기술자,결혼,석박사,없음,없음,없음,휴대폰,80,7,,0,no,2018-10-07,207
50,산업노동자,결혼,고졸,없음,없음,없음,휴대폰,66,2,,0,no,2018-10-07,208
50,회사원,이혼,대졸학사,없음,없음,없음,휴대폰,91,2,,0,no,2018-10-07,209
30,기술자,결혼,대졸학사,없음,없음,없음,유선전화,280,10,,0,no,2018-10-07,210
50,산업노동자,결혼,고졸,없음,대출있음,없음,휴대폰,956,1,,0,yes,2018-10-08,211
40,산업노동자,결혼,미확인,없음,대출있음,없음,휴대폰,346,3,,0,no,2018-10-08,212
40,기술자,결혼,전문학교,없음,대출있음,대출있음,유선전화,212,1,,0,no,2018-10-08,213
50,산업노동자,결혼,고졸,미확인,대출있음,없음,휴대폰,143,2,,0,no,2018-10-08,214
30,회사원,미혼,전문학교,없음,없음,없음,휴대폰,93,2,,0,no,2018-10-09,215
30,기술자,미혼,전문학교,미확인,없음,없음,휴대폰,65,2,,0,no,2018-10-09,216
30,회사원,미혼,대졸학사,미확인,없음,대출있음,휴대폰,103,3,,0,no,2018-10-09,217
50,은퇴,이혼,석박사,없음,없음,없음,휴대폰,119,3,,0,no,2018-10-09,218
40,기술자,결혼,석박사,없음,없음,없음,휴대폰,271,4,,0,no,2018-10-09,219
40,기술자,결혼,석박사,없음,대출있음,대출있음,휴대폰,223,2,,0,no,2018-10-09,220
50,기술자,결혼,석박사,없음,대출있음,대출있음,휴대폰,199,4,,0,no,2018-10-09,221
30,회사원,미혼,대졸학사,미확인,없음,없음,휴대폰,1126,3,,0,no,2018-10-09,222
30,회사원,결혼,대졸학사,없음,없음,없음,휴대폰,514,7,,0,no,2018-10-09,223
40,회사원,결혼,대졸학사,없음,대출있음,없음,휴대폰,75,1,,0,no,2018-10-09,224
30,회사원,결혼,석박사,미확인,없음,없음,휴대폰,392,1,,0,no,2018-10-09,225
30,미취업자,이혼,석박사,없음,대출있음,없음,휴대폰,150,2,,0,no,2018-10-09,226
30,미취업자,이혼,석박사,없음,대출있음,없음,휴대폰,151,2,,0,no,2018-10-09,227
30,자영업자,미혼,석박사,없음,대출있음,없음,휴대폰,215,3,,0,no,2018-10-10,87
30,회사원,미혼,대졸학사,없음,대출있음,없음,휴대폰,547,6,,0,no,2018-10-10,88
40,기술자,이혼,대졸학사,없음,대출있음,없음,휴대폰,100,1,,0,no,2018-10-10,89
30,공무원,결혼,대졸학사,없음,대출있음,대출있음,휴대폰,85,1,,0,no,2018-10-10,90
30,회사원,결혼,대졸학사,없음,없음,없음,휴대폰,180,1,,0,no,2018-10-10,91
30,기술자,미혼,대졸학사,미확인,대출있음,없음,휴대폰,86,1,,0,no,2018-10-10,92
30,기술자,결혼,석박사,없음,없음,없음,휴대폰,22,1,,0,no,2018-10-10,93
40,기술자,결혼,석박사,없음,대출있음,없음,휴대폰,75,1,,0,no,2018-10-11,94
30,회사원,미혼,대졸학사,미확인,대출있음,대출있음,휴대폰,134,1,,0,no,2018-10-11,95
50,은퇴,이혼,석박사,없음,미확인,미확인,휴대폰,82,2,,0,no,2018-10-11,96
40,기술자,결혼,석박사,없음,대출있음,없음,휴대폰,984,1,,0,no,2018-10-11,97
50,서비스종사자,결혼,고졸,미확인,대출있음,대출있음,휴대폰,256,3,,0,no,2018-10-12,98
30,기술자,미혼,대졸학사,없음,없음,없음,휴대폰,249,3,,0,no,2018-10-12,99
30,기술자,결혼,전문학교,미확인,대출있음,없음,휴대폰,48,5,,0,no,2018-10-12,100
30,기술자,미혼,대졸학사,없음,없음,없음,휴대폰,62,3,,0,no,2018-10-12,101
50,공무원,결혼,전문학교,없음,없음,없음,휴대폰,725,4,,0,no,2018-10-13,102
40,회사원,결혼,대졸학사,없음,없음,없음,휴대폰,384,6,,0,yes,2018-10-13,103
40,자영업자,결혼,대졸학사,없음,대출있음,대출있음,휴대폰,377,5,,0,no,2018-10-13,104
30,회사원,미혼,대졸학사,없음,대출있음,없음,휴대폰,417,5,,0,no,2018-10-13,105
20,기술자,미혼,전문학교,없음,대출있음,없음,휴대폰,201,2,,0,no,2018-10-13,106
50,공무원,결혼,대졸학사,미확인,대출있음,없음,휴대폰,261,4,,0,no,2018-10-13,107
20,주부,결혼,대졸학사,없음,대출있음,없음,휴대폰,155,2,,0,no,2018-10-13,108
30,회사원,미혼,대졸학사,미확인,대출있음,대출있음,휴대폰,128,2,,0,no,2018-10-13,109
30,회사원,미혼,대졸학사,없음,대출있음,없음,휴대폰,103,4,,0,no,2018-10-13,110
40,공무원,결혼,대졸학사,없음,대출있음,없음,휴대폰,178,2,,0,no,2018-10-13,111
40,산업노동자,결혼,미확인,없음,대출있음,없음,휴대폰,16,10,,0,no,2018-10-14,112
40,자영업자,결혼,대졸학사,없음,없음,없음,휴대폰,135,3,,0,no,2018-10-14,113
30,기술자,미혼,석박사,없음,미확인,미확인,휴대폰,202,7,,0,no,2018-10-14,114
30,회사원,미혼,대졸학사,없음,없음,없음,휴대폰,37,2,,0,no,2018-10-14,115
50,주부,결혼,중졸,미확인,없음,없음,휴대폰,149,3,,0,no,2018-10-14,116
30,회사원,결혼,대졸학사,없음,없음,대출있음,휴대폰,35,10,,0,no,2018-10-14,117
30,회사원,결혼,대졸학사,없음,없음,없음,휴대폰,1364,2,,0,no,2018-10-15,118
40,산업노동자,결혼,전문학교,미확인,대출있음,대출있음,휴대폰,166,6,,0,no,2018-10-16,119
30,회사원,결혼,대졸학사,없음,대출있음,없음,휴대폰,286,3,,0,no,2018-10-16,120
50,산업노동자,결혼,중졸,미확인,대출있음,대출있음,휴대폰,213,3,,0,no,2018-10-16,121
40,회사원,이혼,대졸학사,없음,대출있음,없음,휴대폰,59,3,,0,no,2018-10-16,122
30,회사원,미혼,대졸학사,없음,대출있음,대출있음,휴대폰,207,4,,0,no,2018-10-16,123
30,기술자,결혼,전문학교,미확인,대출있음,없음,휴대폰,73,6,,0,no,2018-10-16,124
30,기술자,미혼,대졸학사,미확인,없음,대출있음,휴대폰,1559,5,,0,no,2018-10-16,125
40,회사원,결혼,전문학교,없음,대출있음,없음,휴대폰,194,2,,0,yes,2018-10-16,126
40,미확인,결혼,전문학교,미확인,없음,없음,휴대폰,192,6,,0,no,2018-10-16,127
40,기술자,결혼,전문학교,없음,없음,없음,휴대폰,304,3,,0,no,2018-10-17,128
30,회사원,미혼,대졸학사,없음,없음,대출있음,휴대폰,89,6,,0,no,2018-10-17,129
40,회사원,결혼,전문학교,없음,대출있음,대출있음,휴대폰,124,3,,0,no,2018-10-17,130
30,기술자,결혼,석박사,미확인,대출있음,대출있음,휴대폰,67,2,,0,no,2018-10-17,131
30,회사원,미혼,대졸학사,없음,대출있음,대출있음,휴대폰,174,4,,0,no,2018-10-18,132
40,회사원,결혼,전문학교,없음,없음,없음,휴대폰,457,8,,0,no,2018-10-18,133
50,기술자,결혼,대졸학사,미확인,대출있음,대출있음,휴대폰,405,11,,0,no,2018-10-18,134
50,산업노동자,결혼,중졸,미확인,없음,없음,휴대폰,350,4,,0,no,2018-10-19,135
30,회사원,미혼,대졸학사,없음,없음,없음,휴대폰,123,4,,0,no,2018-10-19,136
30,회사원,결혼,대졸학사,없음,대출있음,없음,휴대폰,395,3,,0,no,2018-10-19,137
40,산업노동자,결혼,고졸,미확인,대출있음,없음,휴대폰,312,3,,0,no,2018-10-19,138
40,서비스종사자,결혼,중졸,미확인,대출있음,없음,휴대폰,779,7,,0,no,2018-10-19,139
40,회사원,결혼,대졸학사,없음,대출있음,없음,휴대폰,92,12,,0,no,2018-10-19,140
30,회사원,미혼,대졸학사,없음,대출있음,없음,휴대폰,374,12,,0,no,2018-10-19,141
40,회사원,결혼,전문학교,미확인,대출있음,없음,휴대폰,76,4,,0,no,2018-10-19,142
30,기술자,미혼,전문학교,없음,대출있음,없음,휴대폰,119,3,,0,no,2018-10-19,143
30,기술자,결혼,석박사,없음,없음,없음,휴대폰,296,2,,0,no,2018-10-19,144
50,산업노동자,결혼,중졸,없음,대출있음,없음,휴대폰,193,5,,0,no,2018-10-19,145
30,기술자,미혼,석박사,없음,대출있음,없음,휴대폰,87,5,,0,no,2018-10-19,146
40,기업가,결혼,고졸,미확인,대출있음,없음,휴대폰,243,7,,0,no,2018-10-20,147
40,기술자,이혼,대졸학사,없음,대출있음,없음,휴대폰,835,4,,0,no,2018-10-20,148
30,회사원,미혼,대졸학사,없음,없음,없음,휴대폰,724,12,,0,yes,2018-10-20,149
50,산업노동자,결혼,중졸,없음,없음,없음,휴대폰,159,5,,0,no,2018-10-20,150
30,기술자,이혼,전문학교,미확인,없음,없음,휴대폰,445,2,,0,no,2018-10-21,151
30,기술자,미혼,석박사,없음,대출있음,없음,휴대폰,244,2,,0,no,2018-10-21,152
30,회사원,미혼,대졸학사,없음,없음,없음,휴대폰,212,10,,0,no,2018-10-21,153
20,회사원,미혼,대졸학사,없음,없음,대출있음,휴대폰,119,6,,0,no,2018-10-22,154
30,기술자,미혼,대졸학사,없음,대출있음,대출있음,휴대폰,176,3,,0,no,2018-10-22,155
40,기술자,결혼,전문학교,미확인,대출있음,없음,휴대폰,241,4,,0,no,2018-10-22,156
30,기술자,결혼,대졸학사,없음,대출있음,없음,휴대폰,314,3,,0,no,2018-10-22,157
40,공무원,결혼,대졸학사,미확인,대출있음,없음,휴대폰,96,5,,0,no,2018-10-23,158
40,기술자,결혼,석박사,미확인,없음,없음,휴대폰,43,3,,0,no,2018-10-23,159
40,자영업자,결혼,대졸학사,미확인,대출있음,대출있음,휴대폰,127,3,,0,no,2018-10-23,160
40,산업노동자,결혼,중졸,없음,대출있음,없음,휴대폰,729,4,,0,no,2018-10-23,161
30,기술자,미혼,석박사,없음,없음,대출있음,휴대폰,285,5,,0,no,2018-10-23,162
30,기술자,결혼,미확인,없음,없음,없음,휴대폰,393,3,,0,no,2018-10-23,163
30,기술자,결혼,대졸학사,미확인,대출있음,없음,휴대폰,153,7,,0,no,2018-10-23,164
30,기술자,결혼,석박사,미확인,대출있음,없음,휴대폰,189,5,,0,no,2018-10-23,165
30,회사원,미혼,대졸학사,없음,대출있음,없음,휴대폰,129,4,,0,no,2018-10-23,166
30,기술자,미혼,대졸학사,없음,없음,없음,휴대폰,195,7,,0,no,2018-10-24,167
40,산업노동자,결혼,고졸,미확인,없음,없음,휴대폰,199,5,,0,no,2018-10-24,168
40,기술자,결혼,전문학교,없음,없음,없음,휴대폰,298,6,,0,no,2018-10-25,169
40,기술자,이혼,대졸학사,미확인,없음,없음,휴대폰,43,3,,0,no,2018-10-25,170
40,서비스종사자,결혼,전문학교,없음,대출있음,대출있음,휴대폰,273,3,,0,no,2018-10-25,171
30,기술자,결혼,석박사,미확인,없음,없음,휴대폰,37,2,,0,no,2018-10-25,172
50,자영업자,결혼,대졸학사,미확인,대출있음,없음,휴대폰,693,6,,0,no,2018-10-26,173
50,서비스종사자,결혼,전문학교,없음,대출있음,없음,유선전화,575,2,,0,no,2018-10-26,174
30,회사원,미혼,대졸학사,없음,대출있음,없음,휴대폰,99,6,,0,no,2018-10-26,175
30,회사원,미혼,대졸학사,없음,없음,없음,휴대폰,247,9,,0,no,2018-10-27,176
30,회사원,이혼,대졸학사,없음,없음,없음,휴대폰,139,2,,0,no,2018-10-27,177
20,회사원,결혼,대졸학사,없음,없음,없음,휴대폰,97,4,,0,no,2018-10-27,178
40,회사원,결혼,대졸학사,없음,없음,없음,휴대폰,151,5,,0,no,2018-10-27,179
30,회사원,미혼,대졸학사,없음,없음,없음,휴대폰,192,4,,0,no,2018-10-27,180
30,기술자,미혼,석박사,없음,대출있음,없음,휴대폰,120,9,,0,no,2018-10-27,181
50,서비스종사자,결혼,전문학교,없음,대출있음,없음,휴대폰,607,5,,0,no,2018-10-28,182
40,산업노동자,결혼,검정고시,없음,없음,없음,휴대폰,141,2,,0,no,2018-10-28,183
30,회사원,미혼,대졸학사,미확인,없음,없음,휴대폰,116,6,,0,no,2018-10-28,184
30,회사원,미혼,대졸학사,없음,없음,없음,휴대폰,102,1,,0,no,2018-10-28,185
30,회사원,미혼,대졸학사,없음,없음,없음,휴대폰,58,1,,0,no,2018-10-28,186
30,공무원,결혼,대졸학사,없음,없음,없음,휴대폰,208,1,,0,no,2018-10-28,187
40,기술자,미혼,대졸학사,없음,없음,없음,휴대폰,203,1,,0,no,2018-10-28,188
40,기술자,미혼,대졸학사,없음,대출있음,없음,휴대폰,173,1,,0,no,2018-10-29,189
30,회사원,미혼,대졸학사,없음,없음,없음,휴대폰,122,1,,0,no,2018-10-29,190
40,기술자,미혼,대졸학사,없음,대출있음,없음,휴대폰,286,1,,0,no,2018-10-29,191
