age,group_job,is_married,edu,is_mortgage,is_personal_loan,call_duration,no_call_past,is_contract,card_type
30,산업노동자,결혼,고졸,대출있음,없음,415,0,no,140
30,회사원,미혼,대졸학사,없음,없음,166,0,no,141
40,자영업자,이혼,고졸,없음,없음,486,0,no,142
30,기술자,결혼,대졸학사,대출있음,없음,245,0,no,143
30,회사원,미혼,대졸학사,없음,없음,228,0,no,144
30,미취업자,결혼,고졸,대출있음,없음,114,0,no,145
30,회사원,미혼,대졸학사,대출있음,없음,463,0,no,146
30,회사원,미혼,전문학교,없음,대출있음,329,0,no,147
40,회사원,결혼,대졸학사,없음,없음,364,0,no,148
30,회사원,이혼,대졸학사,대출있음,없음,199,0,no,149
30,기술자,결혼,대졸학사,대출있음,없음,145,0,no,150
50,회사원,이혼,대졸학사,대출있음,없음,110,0,no,151
30,산업노동자,미혼,대졸학사,없음,대출있음,52,0,no,152
30,회사원,이혼,전문학교,대출있음,없음,34,0,no,153
50,회사원,결혼,대졸학사,없음,대출있음,232,0,no,154
40,서비스종사자,미혼,전문학교,대출있음,없음,530,0,no,155
30,회사원,이혼,대졸학사,대출있음,없음,505,1,no,156
30,공무원,결혼,대졸학사,대출있음,없음,140,0,no,157
40,공무원,결혼,대졸학사,대출있음,대출있음,884,0,no,158
40,기업가,결혼,대졸학사,없음,없음,301,0,no,159
50,기술자,이혼,전문학교,대출있음,대출있음,319,0,no,160
40,산업노동자,미혼,전문학교,없음,없음,71,1,no,161
30,회사원,결혼,대졸학사,없음,없음,157,0,no,162
50,기술자,이혼,전문학교,없음,없음,405,1,no,163
20,기술자,미혼,대졸학사,대출있음,없음,93,1,no,164
30,회사원,미혼,대졸학사,대출있음,없음,42,0,no,165
40,산업노동자,미혼,검정고시,대출있음,없음,39,0,no,166
30,회사원,결혼,전문학교,대출있음,없음,231,0,no,167
30,회사원,미혼,대졸학사,대출있음,없음,107,0,no,168
30,공무원,결혼,대졸학사,대출있음,없음,30,0,no,169
40,공무원,미혼,대졸학사,대출있음,없음,90,0,no,170
50,기술자,이혼,전문학교,없음,없음,531,0,yes,171
30,회사원,미혼,고졸,없음,없음,106,1,no,172
30,기업가,결혼,고졸,없음,없음,166,0,no,173
20,서비스종사자,결혼,전문학교,대출있음,없음,114,0,no,174
30,기술자,결혼,대졸학사,없음,없음,85,0,no,175
30,산업노동자,이혼,대졸학사,대출있음,없음,59,0,no,176
30,기술자,결혼,대졸학사,없음,대출있음,180,1,no,177
40,산업노동자,결혼,중졸,대출있음,없음,628,0,yes,178
40,공무원,결혼,대졸학사,없음,없음,1192,0,yes,179
30,회사원,미혼,대졸학사,없음,없음,101,0,no,180
30,기술자,결혼,석박사,대출있음,없음,370,0,no,181
30,기업가,결혼,대졸학사,대출있음,없음,76,1,no,182
30,산업노동자,결혼,중졸,대출있음,없음,103,1,no,183
50,기업가,결혼,중졸,대출있음,없음,217,0,no,184
30,기업가,결혼,전문학교,대출있음,없음,566,0,yes,185
30,서비스종사자,결혼,전문학교,대출있음,대출있음,422,0,no,186
20,회사원,미혼,전문학교,대출있음,없음,23,1,no,187
30,회사원,미혼,대졸학사,대출있음,없음,120,0,no,188
30,서비스종사자,미혼,전문학교,대출있음,없음,45,1,no,189
30,기술자,결혼,대졸학사,미확인,미확인,48,0,no,190
40,회사원,결혼,대졸학사,대출있음,없음,20,0,no,191
40,미취업자,이혼,전문학교,미확인,미확인,147,0,no,192
20,주부,결혼,전문학교,없음,없음,99,0,no,193
30,서비스종사자,미혼,전문학교,대출있음,없음,173,0,no,194
30,기술자,미혼,대졸학사,대출있음,없음,47,1,no,195
30,기업가,미혼,대졸학사,없음,대출있음,67,1,no,196
50,산업노동자,결혼,석박사,없음,없음,283,0,yes,197
30,기업가,미혼,대졸학사,없음,대출있음,126,0,no,198
30,미취업자,결혼,검정고시,대출있음,없음,46,1,no,199
30,산업노동자,결혼,중졸,대출있음,없음,163,0,no,200
40,미취업자,결혼,대졸학사,대출있음,없음,1058,0,no,201
30,기술자,미혼,대졸학사,없음,없음,485,1,no,202
30,기술자,미혼,대졸학사,없음,없음,454,0,yes,203
40,공무원,결혼,대졸학사,대출있음,없음,176,0,no,204
20,회사원,미혼,대졸학사,대출있음,없음,103,0,no,205
40,공무원,결혼,대졸학사,없음,없음,277,0,no,206
30,기업가,미혼,대졸학사,대출있음,대출있음,74,1,no,207
30,기술자,미혼,대졸학사,대출있음,없음,137,0,no,208
50,회사원,이혼,대졸학사,대출있음,없음,88,0,no,209
30,기업가,결혼,고졸,없음,없음,158,0,no,210
50,은퇴,결혼,석박사,없음,없음,234,0,no,211
40,공무원,결혼,미확인,대출있음,없음,121,0,no,212
30,공무원,결혼,대졸학사,대출있음,없음,258,0,no,213
20,회사원,결혼,전문학교,없음,없음,523,0,no,214
30,미취업자,결혼,전문학교,대출있음,없음,640,0,no,215
30,회사원,결혼,전문학교,대출있음,없음,60,0,no,216
30,회사원,미혼,대졸학사,대출있음,없음,1816,0,no,217
30,공무원,결혼,대졸학사,없음,없음,203,0,no,218
30,서비스종사자,결혼,전문학교,대출있음,없음,73,1,no,219
30,미취업자,결혼,전문학교,대출있음,없음,728,0,yes,220
30,회사원,결혼,대졸학사,대출있음,없음,157,0,no,221
30,서비스종사자,결혼,전문학교,대출있음,없음,175,0,no,222
50,산업노동자,이혼,중졸,대출있음,없음,63,0,no,223
40,공무원,결혼,석박사,없음,없음,993,0,yes,224
30,기술자,미혼,석박사,대출있음,없음,155,0,no,225
50,공무원,결혼,대졸학사,없음,없음,146,1,no,226
20,서비스종사자,미혼,전문학교,없음,없음,91,0,no,227
30,공무원,결혼,석박사,없음,없음,112,0,no,87
30,회사원,결혼,대졸학사,대출있음,없음,333,1,no,88
30,공무원,결혼,석박사,대출있음,없음,124,0,no,89
30,공무원,결혼,석박사,대출있음,없음,172,0,no,90
30,회사원,미혼,대졸학사,대출있음,없음,34,1,no,91
30,미취업자,결혼,석박사,대출있음,없음,318,0,no,92
30,기술자,결혼,석박사,대출있음,없음,1040,0,no,93
20,회사원,미혼,대졸학사,없음,없음,103,0,no,94
30,공무원,미혼,석박사,대출있음,없음,8,0,no,95
30,회사원,결혼,석박사,대출있음,없음,88,0,no,96
20,산업노동자,결혼,전문학교,대출있음,없음,25,0,no,97
50,은퇴,결혼,전문학교,없음,대출있음,26,0,no,98
40,공무원,미혼,대졸학사,없음,없음,549,0,yes,99
20,산업노동자,결혼,전문학교,대출있음,없음,168,0,no,100
50,공무원,결혼,대졸학사,대출있음,없음,67,0,no,101
40,미취업자,결혼,대졸학사,대출있음,없음,60,0,no,102
30,회사원,결혼,전문학교,대출있음,없음,167,1,no,103
50,자영업자,이혼,대졸학사,없음,없음,59,0,no,104
30,미취업자,미혼,전문학교,대출있음,없음,73,0,no,105
50,기술자,결혼,석박사,대출있음,없음,302,0,no,106
40,공무원,미혼,전문학교,대출있음,없음,541,0,no,107
30,기술자,결혼,대졸학사,대출있음,없음,92,0,no,108
40,회사원,결혼,고졸,대출있음,없음,85,0,no,109
30,서비스종사자,미혼,전문학교,대출있음,없음,128,0,no,110
30,회사원,미혼,대졸학사,없음,없음,278,0,no,111
40,공무원,결혼,대졸학사,없음,없음,316,0,no,112
50,회사원,결혼,대졸학사,없음,없음,278,0,no,113
30,회사원,미혼,대졸학사,대출있음,없음,478,0,yes,114
50,회사원,이혼,대졸학사,대출있음,없음,202,0,no,115
30,회사원,미혼,대졸학사,대출있음,없음,171,1,no,116
30,자영업자,이혼,대졸학사,없음,없음,352,0,no,117
20,서비스종사자,결혼,고졸,대출있음,없음,755,0,yes,118
30,기업가,이혼,대졸학사,대출있음,없음,252,0,no,119
30,회사원,미혼,대졸학사,대출있음,없음,114,0,no,120
30,기업가,미혼,대졸학사,없음,없음,53,0,no,121
40,기술자,결혼,검정고시,대출있음,없음,223,0,no,122
20,기술자,미혼,대졸학사,없음,대출있음,57,0,no,123
40,기술자,결혼,대졸학사,대출있음,없음,91,0,no,124
30,기술자,미혼,대졸학사,미확인,미확인,26,1,no,125
40,공무원,결혼,전문학교,없음,없음,59,0,no,126
30,회사원,결혼,전문학교,대출있음,없음,90,0,no,127
30,기업가,미혼,대졸학사,대출있음,없음,228,0,no,128
30,산업노동자,미혼,중졸,없음,없음,148,1,no,129
50,기업가,결혼,전문학교,없음,없음,199,0,no,130
30,기술자,결혼,대졸학사,없음,없음,1031,0,no,131
40,회사원,결혼,대졸학사,대출있음,없음,147,0,no,132
30,기술자,결혼,대졸학사,대출있음,없음,82,0,no,133
40,회사원,이혼,대졸학사,없음,없음,60,0,no,134
30,기술자,결혼,대졸학사,없음,없음,204,0,no,135
30,산업노동자,결혼,석박사,없음,없음,230,0,no,136
20,자영업자,이혼,대졸학사,미확인,미확인,173,0,no,137
30,회사원,결혼,전문학교,미확인,미확인,309,0,no,138
30,공무원,결혼,전문학교,대출있음,없음,74,0,no,139
30,산업노동자,결혼,고졸,대출있음,없음,500,0,no,140
30,산업노동자,이혼,고졸,대출있음,없음,70,0,no,141
30,회사원,결혼,대졸학사,없음,없음,18,0,no,142
30,기술자,결혼,대졸학사,없음,없음,174,0,no,143
30,기업가,미혼,전문학교,없음,없음,189,0,no,144
50,회사원,미혼,대졸학사,대출있음,없음,222,0,no,145
50,공무원,이혼,전문학교,없음,없음,520,0,no,146
30,기업가,미혼,전문학교,없음,없음,290,0,no,147
30,산업노동자,이혼,고졸,대출있음,없음,220,1,no,148
40,회사원,미혼,대졸학사,대출있음,없음,22,0,no,149
40,기술자,결혼,석박사,없음,없음,35,0,no,150
30,산업노동자,결혼,고졸,대출있음,없음,157,0,no,151
30,회사원,미혼,대졸학사,없음,없음,365,0,no,152
30,기술자,결혼,석박사,대출있음,없음,106,0,no,153
30,회사원,미혼,대졸학사,없음,없음,244,0,no,154
50,기술자,이혼,전문학교,없음,없음,290,0,no,155
30,공무원,미혼,전문학교,대출있음,없음,48,0,no,156
30,공무원,결혼,대졸학사,대출있음,없음,302,0,no,157
30,회사원,미혼,대졸학사,없음,없음,151,0,no,158
30,기술자,미혼,대졸학사,대출있음,없음,88,0,no,159
30,회사원,미혼,대졸학사,대출있음,없음,95,0,no,160
50,산업노동자,결혼,고졸,대출있음,없음,994,1,yes,161
40,기술자,결혼,대졸학사,없음,대출있음,113,0,no,162
30,공무원,결혼,전문학교,대출있음,없음,371,0,no,163
30,기술자,결혼,석박사,없음,없음,70,1,no,164
40,공무원,결혼,미확인,대출있음,없음,1503,0,yes,165
50,기술자,이혼,고졸,없음,없음,178,0,no,166
30,기술자,결혼,석박사,없음,없음,96,0,no,167
40,회사원,결혼,전문학교,대출있음,없음,308,1,no,168
30,공무원,결혼,대졸학사,없음,없음,29,0,no,169
40,산업노동자,결혼,고졸,없음,없음,73,0,no,170
40,기업가,이혼,전문학교,대출있음,없음,88,0,no,171
30,자영업자,결혼,석박사,대출있음,없음,86,0,no,172
30,공무원,결혼,석박사,대출있음,대출있음,94,0,no,173
30,회사원,미혼,고졸,없음,없음,26,0,no,174
30,기술자,미혼,석박사,대출있음,없음,78,0,no,175
30,공무원,미혼,대졸학사,대출있음,대출있음,186,0,no,176
50,기술자,결혼,석박사,없음,없음,321,0,no,177
30,회사원,미혼,고졸,대출있음,없음,220,0,no,178
30,회사원,미혼,대졸학사,대출있음,없음,77,0,no,179
50,기술자,결혼,석박사,없음,없음,81,1,no,180
30,미취업자,이혼,전문학교,없음,없음,19,0,no,181
30,공무원,결혼,대졸학사,대출있음,없음,83,0,no,182
30,회사원,미혼,대졸학사,없음,없음,40,0,no,183
30,서비스종사자,결혼,전문학교,대출있음,없음,640,0,no,184
40,회사원,결혼,대졸학사,대출있음,없음,871,0,yes,185
30,학생,결혼,고졸,대출있음,없음,371,0,no,186
30,자영업자,미혼,대졸학사,대출있음,없음,151,0,no,187
30,자영업자,미혼,대졸학사,대출있음,없음,88,1,no,188
30,기업가,결혼,대졸학사,없음,없음,73,0,no,189
40,기술자,결혼,석박사,대출있음,없음,329,0,yes,190
40,회사원,결혼,대졸학사,대출있음,없음,111,1,no,191
30,회사원,미혼,대졸학사,없음,없음,757,0,no,192
30,서비스종사자,결혼,전문학교,없음,없음,62,0,no,193
30,기술자,결혼,전문학교,없음,없음,149,1,no,194
30,산업노동자,결혼,고졸,대출있음,없음,164,0,no,195
50,주부,이혼,전문학교,대출있음,없음,67,1,no,196
30,기술자,결혼,전문학교,대출있음,대출있음,232,0,no,197
30,자영업자,미혼,대졸학사,없음,없음,385,0,no,198
40,회사원,결혼,대졸학사,없음,없음,301,1,no,199
30,기업가,결혼,대졸학사,대출있음,없음,69,1,no,200
30,기술자,결혼,대졸학사,없음,없음,183,1,no,201
50,은퇴,결혼,석박사,없음,없음,80,0,no,202
50,은퇴,결혼,석박사,없음,없음,117,0,no,203
30,산업노동자,결혼,고졸,없음,없음,89,0,no,204
30,회사원,결혼,대졸학사,대출있음,대출있음,49,0,no,205
30,자영업자,결혼,석박사,없음,없음,24,1,no,206
50,기술자,결혼,대졸학사,없음,없음,162,0,no,207
30,공무원,결혼,대졸학사,없음,없음,1256,0,no,208
30,공무원,결혼,대졸학사,없음,없음,244,0,no,209
30,공무원,결혼,대졸학사,대출있음,없음,82,0,no,210
40,자영업자,결혼,대졸학사,없음,없음,39,0,no,211
40,기업가,결혼,미확인,대출있음,없음,23,0,no,212
30,공무원,결혼,대졸학사,없음,없음,133,0,no,213
50,기업가,결혼,석박사,대출있음,없음,45,1,no,214
50,기업가,미혼,대졸학사,없음,없음,139,0,no,215
30,공무원,결혼,대졸학사,없음,대출있음,116,0,no,216
30,서비스종사자,이혼,전문학교,없음,없음,410,0,no,217
30,기업가,미혼,대졸학사,대출있음,없음,45,0,no,218
30,기업가,결혼,대졸학사,없음,없음,125,0,no,219
30,서비스종사자,결혼,중졸,대출있음,없음,80,0,no,220
30,산업노동자,미혼,고졸,미확인,미확인,93,0,no,221
40,산업노동자,미혼,중졸,대출있음,대출있음,145,0,no,222
30,회사원,결혼,대졸학사,대출있음,없음,86,0,no,223
40,기술자,결혼,석박사,대출있음,없음,180,1,no,224
30,산업노동자,미혼,중졸,대출있음,없음,775,0,no,225
30,공무원,미혼,대졸학사,대출있음,없음,207,0,no,226
30,공무원,결혼,대졸학사,없음,없음,89,0,no,227
30,공무원,결혼,대졸학사,대출있음,대출있음,283,0,no,87
30,자영업자,미확인,대졸학사,없음,없음,221,0,no,88
40,산업노동자,결혼,중졸,없음,없음,107,0,no,89
30,기업가,미혼,대졸학사,대출있음,없음,531,1,yes,90
30,회사원,결혼,전문학교,없음,없음,59,0,no,91
30,회사원,미혼,대졸학사,없음,없음,85,1,no,92
50,산업노동자,이혼,중졸,없음,없음,200,0,no,93
30,산업노동자,결혼,고졸,없음,없음,543,0,yes,94
30,회사원,미혼,대졸학사,대출있음,대출있음,90,0,no,95
50,공무원,결혼,전문학교,없음,없음,227,0,no,96
40,회사원,미혼,전문학교,대출있음,없음,119,0,no,97
40,서비스종사자,이혼,전문학교,없음,없음,71,1,no,98
40,공무원,미혼,대졸학사,대출있음,대출있음,292,0,no,99
30,공무원,미혼,대졸학사,없음,없음,69,0,no,100
40,산업노동자,미혼,고졸,없음,없음,120,1,no,101
30,회사원,결혼,대졸학사,대출있음,없음,857,0,yes,102
50,회사원,이혼,대졸학사,없음,없음,160,0,no,103
40,산업노동자,결혼,고졸,대출있음,없음,340,0,no,104
40,산업노동자,결혼,고졸,대출있음,없음,352,1,no,105
30,서비스종사자,미혼,전문학교,대출있음,없음,475,0,no,106
30,산업노동자,결혼,검정고시,없음,없음,322,0,no,107
30,미취업자,미혼,대졸학사,없음,없음,153,1,no,108
50,은퇴,이혼,고졸,없음,없음,178,0,no,109
30,공무원,결혼,대졸학사,없음,없음,73,0,no,110
30,산업노동자,결혼,고졸,없음,없음,281,1,no,111
30,서비스종사자,결혼,전문학교,대출있음,없음,80,0,no,112
